657716a0c33eb765c86bfcc5	conv1070_1-snip8	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: The new one and then the OxyContin and then uh your Percocet.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Now what’s going on with your Zometa and everything? That’s XGEVA is B___ doing that?</span> <span class=""blueText""><b>Patient</b>: Yeah, yes they are, yes they are.</span> <span class=""redText""><b>Doctor</b>: Alright.</span> <span class=""blueText""><b>Patient</b>: Because you gave the thing last time on on on my uh calcium.</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: They highered my calcium level now.</span> <span class=""redText""><b>Doctor</b>: Let’s see what is this guys’ intake? Yeah it was too low last time.</span>"	not at all	not at all	can't tell	can't tell	not at all	can't tell	can't tell	can't tell	can't tell																																																											
657716a0c33eb765c86bfcc5	conv2021_1-snip8	"<span class=""blueText""><b>Patient</b>: The Erlida?</span> <span class=""redText""><b>Doctor</b>: The Erlida, yeah.</span> <span class=""blueText""><b>Patient</b>: Two weeks ago I think.</span> <span class=""redText""><b>Doctor</b>: Two weeks. Okay.</span> <span class=""blueText""><b>Patient</b>: Well, let's see now.</span> <span class=""greenText""><b>Family Member 1</b>: When you came last week? No?</span> <span class=""blueText""><b>Patient</b>: No, I think was the week before and you told me to stop.</span> <span class=""redText""><b>Doctor</b>: Yeah. Right. Right. I think it's been at least two weeks.</span> <span class=""blueText""><b>Patient</b>: Yeah, at least two weeks.</span> <span class=""redText""><b>Doctor</b>: Hopefully, it'll you know, flush out some more slowly get better. You know, the more natural thing you should ask her. She's gonna be the expert, you know, like melatonin.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: Things like that.</span> <span class=""greenText""><b>Family Member 1</b>: He does try them.</span>"	not at all	slightly	can't tell	slightly	slightly	can't tell	can't tell	can't tell	slightly																																																											
657716a0c33eb765c86bfcc5	conv6009_1-snip4	"<span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: And add either chemo or add a hormone drug to it.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So that would be what we would talk about. We do have trials where we're trying to even build on that. Okay, so hormones plus chemo plus immune therapy or hormones plus hormone therapy plus immune system drugs.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So how, you know, one is sort of yet such small disease that we're going to try to manage it without using a traditional method, versus we think you've got so much disease that we're going to throw the kitchen sink at you, right? Wow. Okay.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: I mean, that is why.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: The Aximun scan may help and may also confuse thing.</span> <span class=""blueText""><b>Patient</b>: Mhm.</span> <span class=""redText""><b>Doctor</b>: But I'll hear from you anything that says we got to rush to therapy make a decision right now that I just need to figure out. We are adding Aximun scans to our scanning facility but we don't do them now.</span> <span class=""blueText""><b>Patient</b>: Right.</span>"	not at all	slightly	not at all	slightly	slightly	slightly	not at all	not at all																																																												
657716a0c33eb765c86bfcc5	conv1002_1-snip4	"<span class=""blueText""><b>Patient</b>: And then he’ll have the um PSA number at that point in time.</span> <span class=""redText""><b>Doctor</b>: Yeah and by then we’ll know what trial makes sense um to offer…</span> <span class=""blueText""><b>Patient</b>: You know I do see on the internet, I think it was a…</span> <span class=""redText""><b>Doctor</b>: Yeah</span> <span class=""blueText""><b>Patient</b>: British article about immunotherapy with prostate cancer…</span> <span class=""redText""><b>Doctor</b>: Mhmm, Yes.</span> <span class=""blueText""><b>Patient</b>: …and they said they’re starting to see some success.</span> <span class=""redText""><b>Doctor</b>: Yes. It’s um you know the ones that we have just for prostate doesn’t allow people who’ve had chemo, but we have a couple more in the phase one group that potentially will.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: So we’re gonna tap into those. There’s also um this new trial that’s looking at PSMA that I’m quite interested in. Just a matter of if we have a slot or not.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: It just opened, it just opened.</span> <span class=""blueText""><b>Patient</b>: And what is a PSMA?</span>"	slightly	slightly	slightly	slightly	slightly	slightly	slightly	slightly	slightly																																																											
5a21831fe9d5ec00010b33e1	conv1070_1-snip12	"<span class=""blueText""><b>Patient</b>: Right. So I get twelve and twelve; I’ll take it at twelve and then I’ll take it again at twelve midnight.</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: When I’m laying down and going to sleep.</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: And this is…</span> <span class=""redText""><b>Doctor</b>: This is the sleeping pill, the Restoril.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Alright and these are your blood tests which you take over. Your calcium is good now so you can get…</span> <span class=""blueText""><b>Patient</b>: My calcium is good and I don’t have to take the big bills?</span> <span class=""redText""><b>Doctor</b>: So it sounds like the big pills, you’re doing what I told you to.</span> <span class=""redText""><b>Doctor</b>: Oh God.</span>"	slightly	slightly	not at all	not at all	slightly	slightly	moderately	slightly	slightly																																																											
5a21831fe9d5ec00010b33e1	conv1084_2-snip3	"<span class=""blueText""><b>Patient</b>: What’s the number?</span> <span class=""redText""><b>Doctor</b>: Excellent.</span> <span class=""orangeText""><b>Healthcare Professional</b>: Can you repeat that again? I’m sorry.</span> <span class=""greenText""><b>Family Member</b>: Hum?</span> <span class=""orangeText""><b>Healthcare Professional</b>: Can you repeat that?</span> <span class=""greenText""><b>Family Member</b>: Yes. (Patient gives phone number.)</span> <span class=""orangeText""><b>Healthcare Professional</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Beautiful. Okay. Need any refills on anything?</span> <span class=""blueText""><b>Patient</b>: No.</span> <span class=""redText""><b>Doctor</b>: Okay. So hang on and watch out for the uh yeah uh the diet and we’ll see you back in six weeks. Piece of cake.</span> <span class=""blueText""><b>Patient</b>: Six weeks?</span> <span class=""redText""><b>Doctor</b>: Sure. Is that legit?  Are you going to behave for six weeks?</span>"	very	moderately	moderately	moderately	very	very	very	very	very																																																											
5a21831fe9d5ec00010b33e1	conv1042_1-snip5	"<span class=""greenText""><b>Family Member</b>: There’s a halo around you that you don’t see, but we do. That’s why we’re here.</span> <span class=""redText""><b>Doctor</b>: Well thank you.</span> <span class=""greenText""><b>Family Member</b>: Seriously.</span> <span class=""greenText""><b>Family Member</b>: Because you care, that she listens.</span> <span class=""redText""><b>Doctor</b>: But and I have also have some donor money</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: If you know, for medical expenses</span> <span class=""greenText""><b>Family Member</b>: Mm Hmm.</span> <span class=""redText""><b>Doctor</b>: if it’s getting to be too much let me know, bring it in, and then we’ll consider that. Okay?</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Alright</span> <span class=""greenText""><b>Family Member</b>: We appreciate you. Thank you for your input.</span>"	slightly	moderately	moderately	very	slightly	moderately	slightly	moderately	moderately																																																											
5a21831fe9d5ec00010b33e1	conv5032_2-snip9	"<span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: So stopping with the clinical trial therapy and preceding with non-hormonal therapy. time to try something else.</span> <span class=""blueText""><b>Patient</b>: And that would be the …</span> <span class=""redText""><b>Doctor</b>: That would be the example.</span> <span class=""blueText""><b>Patient</b>: Okay. Can you tell me my Gleason score?</span> <span class=""redText""><b>Doctor</b>: Your Gleason score was a seven out of ten and that was based on your in two thousand and seven.</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: If patients are a Gleason score of eight or more, high risk of progression.</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: If it’s a Gleason score of seven I would consider that and intermediate risk and a Gleason score of seven</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: Two ways of having a Gleason score of seven. Three plus four is seven or equals seven. Those two um numbers are different depending Gleason if</span>"	very	slightly	very	slightly	slightly	moderately	very	very	slightly																																																											
5a21831fe9d5ec00010b33e1	Doctor-Patient-Conversation-Analysis-post_annotation_question.html	Thank you for your valuable contributions to our study! Our goal is to understand how doctors can communicate better with patients by looking at different perceptions of the doctors’ qualities. Understanding your personal experiences with the medical system will help us to contextualize your responses. We invite you to share insights by answering the following questions. Your answers to these questions are strictly confidential and anonymous.													About how long has it been since you last saw a doctor or other health professional about your health?:::Within the past year (anytime less than 12 months ago)	During the past 12 months, not counting times you went to an emergency room, how many times did you go to a doctor, nurse, or other health professional to get care for yourself?:::2 times									Sometimes doctors care more about what is convenient for them than about their patients' medical needs.:::agree			Doctors are extremely thorough and careful.:::neutral				You completely trust doctors' decisions about which medical treatments are best.:::neutral				A doctor would never mislead you about anything.:::agree			All in all, you trust doctors completely.:::agree	People of my ethnic group receive the same medical care from doctors and healthcare workers as people from other groups:::disagree				People of my ethnic group are treated the same as people of other groups by doctors and healthcare workers:::disagree							Doctors have the best interests of people of my ethnic group in mind:::disagree		What is your gender identity?:::Man		32			Which of the following best describe your current occupational status? Mark all that apply.:::Employed		 What is the highest grade or level of schooling you completed?:::Postgraduate			Are you of Hispanic or Latino origin or descent?:::No, not Hispanic or Latino				What race or races do you consider yourself to be?:::Asian		What race or races do you consider yourself to be?:::Some other race	
5a21831fe9d5ec00010b33e1	conv5040_1-snip18	"<span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: It’s that simple. I mean when you look across all the thousands of guys with prostate cancer and all the different things out there, the bottom line is don’t get fat.</span> <span class=""blueText""><b>Patient</b>: Right, okay.</span> <span class=""redText""><b>Doctor</b>: And how will you do that? It doesn’t matter. It’s the fact that you don’t.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""greenText""><b>Family Member</b>: And now I have a question, and you can tell me if you know how to answer this but you know you’re saying here you’re giving us all our options. Is your heart in one place and the other with standard of care two versus the chemo and super hormone for somebody like him?</span> <span class=""redText""><b>Doctor</b>: Sure. I’m a too.</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: So I’m an ah aggressive guy.</span> <span class=""greenText""><b>Family Member</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: Um you’re a young guy. You don’t want to look back. Or if it was me,</span> <span class=""greenText""><b>Family Member</b>: Um hum.</span>"	slightly	not at all	not at all	not at all	slightly	not at all	not at all	not at all	not at all																																																											
5a21831fe9d5ec00010b33e1	conv5042_1-snip23	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: The computer makes the decision as to whether you get the extra drug or not.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: And there always is the possibility that when you go through some of this checking, you’re not eligible.</span> <span class=""blueText""><b>Patient</b>: Um.</span> <span class=""redText""><b>Doctor</b>: Okay, I think we have ninety days from when you got your first shot, which was November six or seven –</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: to get things going. And so that’s why I put this appointment on the books. So let’s get the hormones started. You know you will say, “I want it; I don’t want it; I do want it.” In other words I’m not trying to put, you know but we have to have and then your opinion back.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So we weren’t making any decisions. So I’m delighted today that you feel better, that you can’t complain of anything.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: Your creatinine is down at one. And then if you’re still interested, then we would go for it. If you say, “I’m not interested”, if you’re not interested then you have to think about when do we start you know the chemotherapy. And that’s what we would probably do anyway. If you go through the process about the trial and they say you’re not eligible, then we would give the chemo anyway.</span> <span class=""blueText""><b>Patient</b>: Yeah anyway.</span>"	extremely	extremely	extremely	can't tell	extremely	can't tell	extremely	extremely	extremely																																																											
5a21831fe9d5ec00010b33e1	conv1084_3-snip7	"<span class=""blueText""><b>Patient</b>: Then I don’t need pain medication.</span> <span class=""greenText""><b>Family Member</b>: Yeah, but you can’t walk around in the stores; you can’t walk around for any length of time. If we go to Florida in February, you have to be able to walk on the beach; you aren’t going to be able to -</span> <span class=""blueText""><b>Patient</b>: But then again, if I’m taking pain medication to hide that pain, is that a good idea because then I’m gonna overextend myself.</span> <span class=""redText""><b>Doctor</b>: I am so not going to get in the middle of this discussion with you two. You know the answer. If you need to go somewhere and be functional, go take your medication. You’re just chillaxing in front of the television, you’re probably just fine.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: I’m sure you over-did it. I should have gone by your house and taken that darned ladder. I didn’t.</span> <span class=""blueText""><b>Patient</b>: I wasn’t on a ladder.</span> <span class=""redText""><b>Doctor</b>: Uh huh. And I think you know; I mean your body will tell you. If he really poops out, no matter what he really wants to do, it’s not gonna happen. But I think you got to get off the Xtandi, which will help you with your energy. I’ll start the process for the Xofigo, and I’m gonna give you the side-effects sheet to start when Dr. ____ reviews the whole thing with you.</span> <span class=""greenText""><b>Family Member</b>: How long will this take?</span> <span class=""redText""><b>Doctor</b>: It’s once a month. Oh you mean the – oh it’s like a few weeks.</span> <span class=""greenText""><b>Family Member</b>: So.</span> <span class=""redText""><b>Doctor</b>: Yeah, the Xofigo.</span>"	very	very	moderately	very	moderately	moderately	moderately	very	moderately																																																											
5a21831fe9d5ec00010b33e1	conv1069_1-snip8	"<span class=""blueText""><b>Patient</b>: Don’t go there. I’m trying to ask a good question –</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: - that I’m trying to feel and understand and I know you have an answer as to if that’s going down, why am I feeling this pain again? Has the chemo kind of lessened up again that’s why we need a second and a third one to really go after them?</span> <span class=""redText""><b>Doctor</b>: Yeah. Well it’s not lessened up, it’s just this does not do anything. This is a nice false sense of like hmm it’s going in the right direction.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: But you have plenty more cells we got to kill.</span> <span class=""blueText""><b>Patient</b>: Yeah, yeah, okay.</span> <span class=""redText""><b>Doctor</b>: So that’s one. Normally it takes three to sometimes four doses…</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: …for it to work and that’s true for most medicines. It takes three to four doses of anything for anything to work.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: You don’t have enough in your blood stream to do anything.</span>"	very	slightly	moderately	slightly	slightly	moderately	moderately	slightly	slightly																																																											
5a21831fe9d5ec00010b33e1	conv1029_1-snip12	"<span class=""blueText""><b>Patient</b>: Okay. Okay.</span> <span class=""redText""><b>Doctor</b>: So, let me see if you want. Do you want to do it today?</span> <span class=""blueText""><b>Patient</b>: I mean</span> <span class=""redText""><b>Doctor</b>: You can go over and do it.</span> <span class=""blueText""><b>Patient</b>: What?</span> <span class=""redText""><b>Doctor</b>: To the treatment area.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: You have an appointment there anyway.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?</span>"	not at all	slightly	moderately	not at all	slightly	slightly	slightly	slightly	not at all																																																											
5a21831fe9d5ec00010b33e1	conv5080_1-snip9	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?  Huh, so normally what you would end up doing is stopping the four pills.  You can stop that.  The prednisone you would stay on because we need it for the chemotherapy.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Huh, I think last time we talked a little bit about we have one clinical trial where we are giving men chemotherapy.  Huh, that’s the standard.  Huh, and then we, huh, ask men to participate and also getting vitamin C.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: That’s the experimental part.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Now, the computer flips a coin and says whether you’re getting it or not.  But you still would be coming in two times a week to get an infusion.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: That infusion could be real stuff, real vitamin C. Or it could be sugar.</span> <span class=""blueText""><b>Patient</b>: Okay. (Laughs)</span> <span class=""redText""><b>Doctor</b>: Okay?  Huh, so it really is asking a lot of you to give us extra time to sort out whether giving vitamin C makes a difference.</span> <span class=""blueText""><b>Patient</b>: Okay.</span>"	very	very	moderately	moderately	moderately	very	very	very	moderately																																																											
615dcb204ee13e6299a50595	conv1020_2-snip7	"<span class=""blueText""><b>Patient</b>: I – yeah. Whatever.</span> <span class=""redText""><b>Doctor</b>: I got a great idea!</span> <span class=""blueText""><b>Patient</b>: What?</span> <span class=""redText""><b>Doctor</b>: Let’s do this!</span> <span class=""greenText""><b>Family Member</b>: I gotta get out.</span> <span class=""redText""><b>Doctor</b>: Right. (Laughs)</span> <span class=""blueText""><b>Patient</b>: What?</span> <span class=""redText""><b>Doctor</b>: Let’s get M__ to just talk hard, here’s what gotta do, thinkin’ movin’ forward.</span> <span class=""blueText""><b>Patient</b>: Who is M_?</span> <span class=""redText""><b>Doctor</b>: M_ S_!!!!  You know M_!  She’s the research nurse!  You’ve talked to her a thousand times already!</span> <span class=""blueText""><b>Patient</b>: Ohhhh.</span> <span class=""greenText""><b>Family Member</b>: She come back every day.</span>"	slightly	moderately	not at all	moderately	slightly	slightly	moderately	moderately	moderately																																																											
615dcb204ee13e6299a50595	conv1070_1-snip12	"<span class=""blueText""><b>Patient</b>: Right. So I get twelve and twelve; I’ll take it at twelve and then I’ll take it again at twelve midnight.</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: When I’m laying down and going to sleep.</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: And this is…</span> <span class=""redText""><b>Doctor</b>: This is the sleeping pill, the Restoril.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Alright and these are your blood tests which you take over. Your calcium is good now so you can get…</span> <span class=""blueText""><b>Patient</b>: My calcium is good and I don’t have to take the big bills?</span> <span class=""redText""><b>Doctor</b>: So it sounds like the big pills, you’re doing what I told you to.</span> <span class=""redText""><b>Doctor</b>: Oh God.</span>"	slightly	moderately	moderately	moderately	moderately	moderately	moderately	moderately	slightly																																																											
615dcb204ee13e6299a50595	conv5042_1-snip20	"<span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: So on the clinical study, we do scan him more than he would get if he was not on the clinical trial because we’re giving you more therapy than what’s usual, and they wouldn’t want us to keep giving you drugs that they’re not helping, and so they They want the actual data about scans.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So that would be a potential good thing for you. If you want more information, the study gives you more of that information.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: But how I make decisions, I don’t necessarily need those scans.</span> <span class=""blueText""><b>Patient</b>: Uh hum.</span> <span class=""redText""><b>Doctor</b>: But I want to make sure on the studies everybody gets pictures of the same time points so that we can see when the cancer changes.</span> <span class=""blueText""><b>Patient</b>: And another question that I have. At one point we talked to acupuncturist and he said he can help through acupuncture with peeing problems. So and I was thinking we’d go on the day when we take the catheter our, but now I’m thinking maybe I should wait. And now if that is okay, see if that may be some additional help.</span> <span class=""redText""><b>Doctor</b>: I don’t know. I think it’s reasonable to try. You know most acupuncturists will ask you about your current situation –</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: - and see how well it would help. You know my worry is you know if you’re spending money on that then how does it help? You know if they are doing it and you get the catheter out is it because of my drug or because they gave you, you know acupuncture and how long you paid them?</span>"	very	extremely	moderately	extremely	very	extremely	extremely	extremely	very																																																											
615dcb204ee13e6299a50595	conv5021_1-snip34	"<span class=""greenText""><b>Family Member</b>: Okay. We’re done.</span> <span class=""redText""><b>Doctor</b>: I think so. I never did this before. This is my first time. So.</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: This was on film?</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: Oh.</span> <span class=""redText""><b>Doctor</b>: We’re supposed to be talking about clinical trials which I think we did; although, we didn’t enroll you in one.</span> <span class=""blueText""><b>Patient</b>: No, you answered my questions.</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: You answered my questions.</span> <span class=""redText""><b>Doctor</b>: But, I think, uh, the study is looking at how we talk about clinical trials, and, I think there is a racial component looking at ---</span> <span class=""blueText""><b>Patient</b>: Yeah, there is –</span>"	slightly	moderately	slightly	moderately	slightly	very	very	very	moderately																																																											
615dcb204ee13e6299a50595	conv5032_2-snip9	"<span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: So stopping with the clinical trial therapy and preceding with non-hormonal therapy. time to try something else.</span> <span class=""blueText""><b>Patient</b>: And that would be the …</span> <span class=""redText""><b>Doctor</b>: That would be the example.</span> <span class=""blueText""><b>Patient</b>: Okay. Can you tell me my Gleason score?</span> <span class=""redText""><b>Doctor</b>: Your Gleason score was a seven out of ten and that was based on your in two thousand and seven.</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: If patients are a Gleason score of eight or more, high risk of progression.</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: If it’s a Gleason score of seven I would consider that and intermediate risk and a Gleason score of seven</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: Two ways of having a Gleason score of seven. Three plus four is seven or equals seven. Those two um numbers are different depending Gleason if</span>"	moderately	moderately	moderately	moderately	moderately	moderately	moderately	moderately	moderately																																																											
615dcb204ee13e6299a50595	Doctor-Patient-Conversation-Analysis-post_annotation_question.html	Thank you for your valuable contributions to our study! Our goal is to understand how doctors can communicate better with patients by looking at different perceptions of the doctors’ qualities. Understanding your personal experiences with the medical system will help us to contextualize your responses. We invite you to share insights by answering the following questions. Your answers to these questions are strictly confidential and anonymous.													About how long has it been since you last saw a doctor or other health professional about your health?:::Within the past year (anytime less than 12 months ago)			During the past 12 months, not counting times you went to an emergency room, how many times did you go to a doctor, nurse, or other health professional to get care for yourself?:::3 times							Sometimes doctors care more about what is convenient for them than about their patients' medical needs.:::agree			Doctors are extremely thorough and careful.:::neutral				You completely trust doctors' decisions about which medical treatments are best.:::neutral			A doctor would never mislead you about anything.:::neutral			All in all, you trust doctors completely.:::neutral					People of my ethnic group receive the same medical care from doctors and healthcare workers as people from other groups::: strongly disagree				People of my ethnic group are treated the same as people of other groups by doctors and healthcare workers::: strongly disagree				Doctors have the best interests of people of my ethnic group in mind:::disagree		What is your gender identity?:::Man		33			Which of the following best describe your current occupational status? Mark all that apply.:::Employed		 What is the highest grade or level of schooling you completed?:::Postgraduate			Are you of Hispanic or Latino origin or descent?:::No, not Hispanic or Latino		What race or races do you consider yourself to be?:::Black or African American					
615dcb204ee13e6299a50595	conv1084_3-snip7	"<span class=""blueText""><b>Patient</b>: Then I don’t need pain medication.</span> <span class=""greenText""><b>Family Member</b>: Yeah, but you can’t walk around in the stores; you can’t walk around for any length of time. If we go to Florida in February, you have to be able to walk on the beach; you aren’t going to be able to -</span> <span class=""blueText""><b>Patient</b>: But then again, if I’m taking pain medication to hide that pain, is that a good idea because then I’m gonna overextend myself.</span> <span class=""redText""><b>Doctor</b>: I am so not going to get in the middle of this discussion with you two. You know the answer. If you need to go somewhere and be functional, go take your medication. You’re just chillaxing in front of the television, you’re probably just fine.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: I’m sure you over-did it. I should have gone by your house and taken that darned ladder. I didn’t.</span> <span class=""blueText""><b>Patient</b>: I wasn’t on a ladder.</span> <span class=""redText""><b>Doctor</b>: Uh huh. And I think you know; I mean your body will tell you. If he really poops out, no matter what he really wants to do, it’s not gonna happen. But I think you got to get off the Xtandi, which will help you with your energy. I’ll start the process for the Xofigo, and I’m gonna give you the side-effects sheet to start when Dr. ____ reviews the whole thing with you.</span> <span class=""greenText""><b>Family Member</b>: How long will this take?</span> <span class=""redText""><b>Doctor</b>: It’s once a month. Oh you mean the – oh it’s like a few weeks.</span> <span class=""greenText""><b>Family Member</b>: So.</span> <span class=""redText""><b>Doctor</b>: Yeah, the Xofigo.</span>"	slightly	slightly	slightly	not at all	not at all	slightly	slightly	slightly	not at all																																																											
615dcb204ee13e6299a50595	conv5022_1-snip16	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: We may have at the start of this study. Uh, uh, and it can change with therapy. So, you would have to repeat it again. Um, and you’ve had Enzalutamide, so I think you’d be good to go on that one.</span> <span class=""blueText""><b>Patient</b>: Mm, hmm.</span> <span class=""redText""><b>Doctor</b>: Uh, that you actually would stay on the Enzalutamide and if you’re AR-V7 positive, well then we have, uh, some of the new list of new therapies that are being used in other tumor types.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: And, then, we’re looking to see what they’re likelihood of benefiting men with prostate cancer are.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: We have done a handful of men before, and the handful of men seemed to have their PSA drop for awhile.</span> <span class=""blueText""><b>Patient</b>: Mm, hmm.</span> <span class=""redText""><b>Doctor</b>: But, it’s not the mega excitement in prostate cancer, uh, that we see with the other tumors that you hear on the news with Jimmy Carter and all of those kinds of –</span> <span class=""blueText""><b>Patient</b>: Right, right.</span> <span class=""redText""><b>Doctor</b>: Um, it can possibly benefit people for awhile.</span>"	moderately	moderately	slightly	moderately	slightly	very	not at all	not at all	can't tell																																																											
615dcb204ee13e6299a50595	conv1069_1-snip8	"<span class=""blueText""><b>Patient</b>: Don’t go there. I’m trying to ask a good question –</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: - that I’m trying to feel and understand and I know you have an answer as to if that’s going down, why am I feeling this pain again? Has the chemo kind of lessened up again that’s why we need a second and a third one to really go after them?</span> <span class=""redText""><b>Doctor</b>: Yeah. Well it’s not lessened up, it’s just this does not do anything. This is a nice false sense of like hmm it’s going in the right direction.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: But you have plenty more cells we got to kill.</span> <span class=""blueText""><b>Patient</b>: Yeah, yeah, okay.</span> <span class=""redText""><b>Doctor</b>: So that’s one. Normally it takes three to sometimes four doses…</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: …for it to work and that’s true for most medicines. It takes three to four doses of anything for anything to work.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: You don’t have enough in your blood stream to do anything.</span>"	very	moderately	very	moderately	slightly	very	very	very	moderately																																																											
